Model Name,GS1160
588nm,0.2271
589nm,0.229682
590nm,0.233261
591nm,0.238155
592nm,0.243543
593nm,0.249553
594nm,0.255823
595nm,0.262356
596nm,0.269107
597nm,0.275944
598nm,0.282562
599nm,0.288877
600nm,0.294985
601nm,0.301128
602nm,0.306448
603nm,0.310686
604nm,0.313789
605nm,0.316576
606nm,0.318822
607nm,0.319903
608nm,0.319896
609nm,0.319402
610nm,0.319086
611nm,0.31849
612nm,0.317462
613nm,0.315694
614nm,0.31355
615nm,0.310818
616nm,0.30772
617nm,0.304708
618nm,0.302364
619nm,0.300561
620nm,0.298503
621nm,0.295687
622nm,0.291837
623nm,0.287372
624nm,0.282703
625nm,0.278334
626nm,0.274303
627nm,0.270337
628nm,0.266416
629nm,0.262477
630nm,0.25868
631nm,0.255129
632nm,0.251346
633nm,0.246751
634nm,0.241585
635nm,0.236778
636nm,0.2328
637nm,0.229443
638nm,0.226319
639nm,0.2236
640nm,0.221102
641nm,0.218277
642nm,0.214907
643nm,0.211335
644nm,0.20805
645nm,0.204649
646nm,0.200824
647nm,0.196682
648nm,0.192639
649nm,0.188749
650nm,0.184911
651nm,0.18088
652nm,0.176542
653nm,0.172391
654nm,0.168912
655nm,0.165886
656nm,0.162612
657nm,0.158997
658nm,0.155474
659nm,0.15221
660nm,0.149015
661nm,0.145719
662nm,0.142308
663nm,0.1389
664nm,0.13564
665nm,0.132519
666nm,0.129379
667nm,0.126143
668nm,0.122904
669nm,0.119764
670nm,0.116741
671nm,0.113777
672nm,0.110818
673nm,0.107973
674nm,0.105491
675nm,0.103195
676nm,0.100653
677nm,0.097987
678nm,0.095852
679nm,0.094075
680nm,0.091768
681nm,0.088709
682nm,0.085598
683nm,0.083099
684nm,0.081099
685nm,0.079491
686nm,0.078256
687nm,0.076934
688nm,0.075165
689nm,0.07309
690nm,0.071176
691nm,0.069298
692nm,0.067077
693nm,0.065056
694nm,0.063752
695nm,0.062849
696nm,0.061608
697nm,0.059836
698nm,0.057977
699nm,0.056126
700nm,0.054344
701nm,0.05291
702nm,0.051832
703nm,0.05117
704nm,0.050291
705nm,0.048516
706nm,0.046106
707nm,0.043821
708nm,0.042317
709nm,0.041239
710nm,0.03965
711nm,0.037343
712nm,0.035201
713nm,0.033876
714nm,0.03276
715nm,0.03114
716nm,0.029795
717nm,0.029323
718nm,0.029112
719nm,0.02857
720nm,0.028227
721nm,0.028506
722nm,0.029092
723nm,0.028695
724nm,0.027142
725nm,0.024735
726nm,0.022459
727nm,0.020576
728nm,0.01896
729nm,0.01784
730nm,0.016705
731nm,0.015103
732nm,0.013148
733nm,0.011378
734nm,0.010641
735nm,0.010465
736nm,0.010438
737nm,0.010203
738nm,0.010092
739nm,0.010208
740nm,0.010261
741nm,0.010082
742nm,0.009821
743nm,0.009333
744nm,0.008774
745nm,0.008452
746nm,0.009073
747nm,0.010612
748nm,0.011578
749nm,0.011628
750nm,0.011016
751nm,0.011032
752nm,0.011581
753nm,0.011551
754nm,0.010765
755nm,0.009282
756nm,0.008407
757nm,0.009165
758nm,0.010804
759nm,0.012392
760nm,0.01168
761nm,0.009947
762nm,0.008672
763nm,0.008456
764nm,0.008305
765nm,0.007922
766nm,0.007556
767nm,0.006589
768nm,0.005544
769nm,0.005565
770nm,0.007113
771nm,0.008541
772nm,0.008824
773nm,0.00862
774nm,0.008089
775nm,0.006672
776nm,0.005076
777nm,0.003663
778nm,0.003377
779nm,0.003377
780nm,0.003377
