Model Name,GS1160
495nm,0.394278
496nm,0.369234
497nm,0.343223
498nm,0.316132
499nm,0.288421
500nm,0.26196
501nm,0.237014
502nm,0.214079
503nm,0.192261
504nm,0.172554
505nm,0.155416
506nm,0.140686
507nm,0.128655
508nm,0.117942
509nm,0.109003
510nm,0.100937
511nm,0.093789
512nm,0.08771
513nm,0.082316
514nm,0.077674
515nm,0.073245
516nm,0.069107
517nm,0.065322
518nm,0.061824
519nm,0.058791
520nm,0.056053
521nm,0.053559
522nm,0.050988
523nm,0.048352
524nm,0.046584
525nm,0.045747
526nm,0.046311
527nm,0.047663
528nm,0.050124
529nm,0.054051
530nm,0.059173
531nm,0.06811
532nm,0.080384
533nm,0.100329
534nm,0.129339
535nm,0.16879
536nm,0.226787
537nm,0.298998
538nm,0.390686
539nm,0.491695
540nm,0.601116
541nm,0.710494
542nm,0.816955
543nm,0.903209
544nm,0.970673
545nm,1
546nm,0.999912
547nm,0.963235
548nm,0.89542
549nm,0.805945
550nm,0.698126
551nm,0.586426
552nm,0.476465
553nm,0.374968
554nm,0.287286
555nm,0.218327
556nm,0.165318
557nm,0.128884
558nm,0.098497
559nm,0.076562
560nm,0.058196
561nm,0.044525
562nm,0.03481
563nm,0.028065
564nm,0.024077
565nm,0.021089
566nm,0.019446
567nm,0.018352
568nm,0.018592
569nm,0.020533
570nm,0.024244
571nm,0.029636
572nm,0.035909
573nm,0.044959
574nm,0.056252
575nm,0.07025
576nm,0.085123
577nm,0.100725
578nm,0.116623
579nm,0.132511
580nm,0.147935
581nm,0.162865
582nm,0.175994
583nm,0.187533
584nm,0.196398
585nm,0.203251
586nm,0.207414
587nm,0.208356
588nm,0.206595
589nm,0.201622
590nm,0.195051
591nm,0.185842
592nm,0.175242
593nm,0.162692
594nm,0.149118
595nm,0.135526
596nm,0.123596
597nm,0.113956
598nm,0.107004
599nm,0.10162
600nm,0.099635
601nm,0.099812
602nm,0.107701
603nm,0.12259
604nm,0.148584
605nm,0.182951
606nm,0.225248
607nm,0.272881
608nm,0.324111
609nm,0.381989
610nm,0.444594
611nm,0.496753
612nm,0.534413
613nm,0.547214
614nm,0.547376
615nm,0.529308
616nm,0.50117
617nm,0.462315
618nm,0.415983
619nm,0.366946
620nm,0.321574
621nm,0.283488
622nm,0.255396
623nm,0.233517
624nm,0.217641
625nm,0.202901
626nm,0.188984
627nm,0.174801
628nm,0.161207
629nm,0.148676
630nm,0.137085
631nm,0.125506
632nm,0.113559
633nm,0.101257
634nm,0.088841
635nm,0.076689
636nm,0.065235
637nm,0.05498
638nm,0.04593
639nm,0.038656
640nm,0.032674
641nm,0.029169
642nm,0.027281
643nm,0.027584
644nm,0.028658
645nm,0.030358
646nm,0.031919
647nm,0.033247
648nm,0.034457
649nm,0.035386
650nm,0.036082
651nm,0.036377
652nm,0.03637
653nm,0.035945
654nm,0.035204
655nm,0.033925
656nm,0.03208
657nm,0.02988
658nm,0.027717
659nm,0.026083
660nm,0.025132
661nm,0.02494
662nm,0.025392
663nm,0.026026
664nm,0.026449
665nm,0.026644
666nm,0.027015
667nm,0.027575
668nm,0.027874
669nm,0.027707
670nm,0.027301
671nm,0.02695
672nm,0.026655
673nm,0.02626
674nm,0.025566
675nm,0.024816
676nm,0.024503
677nm,0.024588
678nm,0.024516
679nm,0.024158
680nm,0.024015
681nm,0.024392
682nm,0.025065
683nm,0.025503
684nm,0.025459
685nm,0.025183
686nm,0.025136
687nm,0.025629
688nm,0.026447
689nm,0.027706
690nm,0.029491
691nm,0.0319
692nm,0.034673
693nm,0.037598
694nm,0.040518
695nm,0.042781
696nm,0.044342
697nm,0.044728
698nm,0.044537
699nm,0.044712
700nm,0.045631
701nm,0.04659
702nm,0.04728
703nm,0.049507
704nm,0.05425
705nm,0.061473
706nm,0.069135
707nm,0.076572
708nm,0.081906
709nm,0.084567
710nm,0.083942
711nm,0.081034
712nm,0.07566
713nm,0.068647
714nm,0.059799
715nm,0.050317
716nm,0.040887
717nm,0.032161
718nm,0.024225
719nm,0.017185
720nm,0.011601
721nm,0.008168
722nm,0.006727
723nm,0.006875
724nm,0.007779
725nm,0.009068
726nm,0.010244
727nm,0.010296
728nm,0.009833
729nm,0.010135
730nm,0.012069
731nm,0.014875
732nm,0.018353
733nm,0.022756
734nm,0.027334
735nm,0.031478
736nm,0.035678
737nm,0.040089
738nm,0.043778
739nm,0.04537
740nm,0.04524
741nm,0.045054
742nm,0.045486
743nm,0.046457
744nm,0.049509
745nm,0.057643
746nm,0.070191
747nm,0.084253
748nm,0.096832
749nm,0.108376
750nm,0.117615
751nm,0.123061
752nm,0.123978
753nm,0.121277
754nm,0.116541
755nm,0.112708
756nm,0.111575
757nm,0.114556
758nm,0.123511
759nm,0.138847
760nm,0.161847
761nm,0.187903
762nm,0.213453
763nm,0.233566
764nm,0.248294
765nm,0.25329
766nm,0.249936
767nm,0.237741
768nm,0.222397
769nm,0.204308
770nm,0.183905
771nm,0.162853
772nm,0.142969
773nm,0.127501
774nm,0.116121
775nm,0.106245
776nm,0.095147
777nm,0.086766
778nm,0.082265
779nm,0.082265
780nm,0.082265
